ProId,Code,Name,waranty,endUserPrice,PartNumber,OnStock,OnStockText,ProducerName,EANCode,descriptionShort,description,img
455606,325475,"TRANSCEND Flash Disk 128GB JetFlash®790, USB 3.1 (R:90/W:40 MB/s) černá/modrá","5 Rok(ů)",375.00,TS128GJF790K,false,"0,00",Transcend,760557828020,,,https://c.edsystem.cz/IMGCACHE/_455/455606_0a_3.jpg
456705,321201,"CONNECT IT Bezdrátová laserová myš WM2200 černo-zlatá","24 Měsíc(ů)",159.00,CI-260,true,"5,00","Connect IT",8595610601997,,,https://c.edsystem.cz/IMGCACHE/_456/456705_0a_3.jpg
456706,321202,"CONNECT IT Bezdrátová laserová myš WM2200 černo-stříbrná","24 Měsíc(ů)",282.00,CI-261,true,"2,00","Connect IT",8595610602000,,,https://c.edsystem.cz/IMGCACHE/_456/456706_0a_3.jpg
456998,325480,"TRANSCEND Flash Disk 16GB JetFlash®590K, USB 2.0 (R:13/W:4 MB/s) černá","5 Rok(ů)",111.00,TS16GJF590K,true,"1,00",Transcend,760557827955,,,https://c.edsystem.cz/IMGCACHE/_456/456998_0a_3.jpg
456999,325481,"TRANSCEND Flash Disk 32GB JetFlash®590K, USB 2.0 (R:16/W:6 MB/s) černá","5 Rok(ů)",114.00,TS32GJF590K,false,"0,00",Transcend,760557827962,,,https://c.edsystem.cz/IMGCACHE/_456/456999_0a_3.jpg
457000,325482,"TRANSCEND Flash Disk 64GB JetFlash®590K, USB 2.0 (R:16/W:6 MB/s) černá","5 Rok(ů)",159.00,TS64GJF590K,false,"0,00",Transcend,760557827979,,,https://c.edsystem.cz/IMGCACHE/_457/457000_0a_3.jpg
459422,354703,"HP USB Keyboard - Italská","12 Měsíc(ů)",409.00,QY776AA#ABZ,false,"0,00","HP Inc.",887111276933,,,https://c.edsystem.cz/IMGCACHE/_459/459422_0a_3.jpg
459519,2107384,"SanDisk Flash Disk 128GB Cruzer Glide, USB 2.0","60 Měsíc(ů)",325.00,SDCZ60-128G-B35,false,"0,00",SanDisk,619659082338,,,https://c.edsystem.cz/IMGCACHE/_459/459519_0a_3.jpg
469757,4042376,"FUJITSU LCD B19-7 19"" matný, 1280x1024, 250cd, 8ms, VGA, DVI, repro VESA LED IPS PIVOT bílý - kabel DVI-D a VGA","36 Měsíc(ů)",5080.00,S26361-K1471-V140,false,"0,00",Fujitsu,4051554619824,,,https://c.edsystem.cz/IMGCACHE/_469/469757_0a_3.jpg
471341,354744,"HP IWC4 USDT TC Stand All","12 Měsíc(ů)",2134.00,E8H16AA,false,"0,00","HP Inc.",4514953647510,,,https://c.edsystem.cz/IMGCACHE/_471/471341_0a_3.jpg
500626,327078,"SPEED LINK Bezdrátová myš SL-6314-RD MICU Mouse - USB, red","24 Měsíc(ů)",328.00,SL-6314-RD,false,"0,00",Speedlink,4027301659818,,,https://c.edsystem.cz/IMGCACHE/_500/500626_0a_3.jpg
500636,327080,"SPEED LINK reproduktory SL-8004-BK EVENT Stereo Speakers, black","24 Měsíc(ů)",318.00,SL-8004-BK,false,"0,00",Speedlink,4027301955156,,,https://c.edsystem.cz/IMGCACHE/_500/500636_0a_3.jpg
500685,327083,"SPEED LINK myš SL-6343-RRBK CALADO Silent Mouse - Wireless USB,","24 Měsíc(ů)",411.00,SL-6343-RRBK,true,10-49,Speedlink,4027301523201,,,https://c.edsystem.cz/IMGCACHE/_500/500685_0a_3.jpg
502769,256732,"A4tech 7100N set bezdr. kláv. + bezdr. V-Track optická myš,CZ/US, USB","24 Měsíc(ů)",495.00,7100N,true,"7,00",A4Tech,4711421871341,,,https://c.edsystem.cz/IMGCACHE/_502/502769_0a_3.jpg
502840,262434,"ASUS LCD 15.6 MB168B 1366x768, 200cd, 11ms, napájení USB 3.0, ASUS SMART CASE","36 Měsíc(ů)",3112.00,90LM00I0-B01170,true,"9,00",Asus,4716659483656,,,https://c.edsystem.cz/IMGCACHE/_502/502840_0a_3.jpg
502872,321224,"PremiumCord Ruská přelepka na klávesnici - červená","6 Měsíc(ů)",28.00,pkrur,false,"0,00",PremiumCord,8592220009809,,,https://c.edsystem.cz/IMGCACHE/_502/502872_0a_3.jpg
503529,237568,"iTec USB 3.0 Travel Docking Station - cestovní dokovací stanice (HDMI nebo VGA)","24 Měsíc(ů)",1568.00,U3TRAVELDOCK,false,"0,00",i-tec,8595611700767,,,https://c.edsystem.cz/IMGCACHE/_503/503529_0a_3.jpg
504044,2107428,"SanDisk Flash Disk 64GB Cruzer Force, USB 2.0","60 Měsíc(ů)",201.00,SDCZ71-064G-B35,false,"0,00",SanDisk,619659100865,,,https://c.edsystem.cz/IMGCACHE/_504/504044_0a_3.jpg
506029,355419,"HP USB Travel Mouse","12 Měsíc(ů)",198.00,G1K28AA#ABB,true,10-49,"HP Inc.",888182455142,,,https://c.edsystem.cz/IMGCACHE/_506/506029_0a_3.jpg
507012,416013,"NEC MT 19"" LCD MuSy EA193Mi B IPS LED,1280x1024/60Hz,6ms,1000:1,250cd,audio,DP+DVI","36 Měsíc(ů)",4826.00,60003586,false,"0,00",NEC,5028695110168,,,https://c.edsystem.cz/IMGCACHE/_507/507012_0a_3.jpg
507015,416016,"NEC MT 23"" LCD MuSy EA234WMi B W IPS LED,1920x1080/60Hz,6ms,1000:1,250cd,DP+DVI+HDMI+VGA,audio,USB (1+4)","36 Měsíc(ů)",5988.00,60003588,false,"0,00",NEC,5028695109957,,,https://c.edsystem.cz/IMGCACHE/_507/507015_0a_3.jpg
507209,258996,"C-TECH klávesnice KB-102 PS/2, slim, black, CZ/SK","24 Měsíc(ů)",102.00,KB-102-BL,true,10-49,C-Tech,8594125006235,,,https://c.edsystem.cz/IMGCACHE/_507/507209_0a_3.jpg
507212,258998,"C-TECH klávesnice KB-102 USB, slim, black, CZ/SK","24 Měsíc(ů)",102.00,KB-102-U-BL,true,100+,C-Tech,8594125006259,,,https://c.edsystem.cz/IMGCACHE/_507/507212_0a_3.jpg
507219,415000,"C-TECH klávesnice KB-102 USB, slim, silver, CZ/SK","24 Měsíc(ů)",114.00,KB-102-U-SL,true,10-49,C-Tech,8594125006266,,,https://c.edsystem.cz/IMGCACHE/_507/507219_0a_3.jpg
507221,415002,"C-TECH klávesnice KB-102M USB, multimediální, slim, black, CZ/SK","24 Měsíc(ů)",126.00,KB-102M-U-BL,false,"0,00",C-Tech,8594125006327,,,https://c.edsystem.cz/IMGCACHE/_507/507221_0a_3.jpg
507406,237570,"iTec USB 3.0 Hub 4-Port Metal - passive","24 Měsíc(ů)",278.00,U3HUBMETAL402,true,10-49,i-tec,8595611700705,,,https://c.edsystem.cz/IMGCACHE/_507/507406_0a_3.jpg
507820,325523,"TRANSCEND Flash Disk 32GB JetFlash®790, USB 3.1 (R:90/W:25 MB/s) bílá/modrá","5 Rok(ů)",133.00,TS32GJF790W,false,"0,00",Transcend,760557830368,,,https://c.edsystem.cz/IMGCACHE/_507/507820_0a_3.jpg
507821,325524,"TRANSCEND Flash Disk 64GB JetFlash®790, USB 3.1 (R:90/W:30 MB/s) bílá/modrá","5 Rok(ů)",181.00,TS64GJF790W,false,"0,00",Transcend,760557830382,,,https://c.edsystem.cz/IMGCACHE/_507/507821_0a_3.jpg
507823,325525,"TRANSCEND Flash Disk 128GB JetFlash®790, USB 3.1 (R:90/W:40 MB/s) bílá/modrá","5 Rok(ů)",362.00,TS128GJF790W,true,"2,00",Transcend,760557830399,,,https://c.edsystem.cz/IMGCACHE/_507/507823_0a_3.jpg
508365,419002,"EIZO IPS LED 21,3"", S2133-GY, 1600x1200,T=6ms,178°/178°,1500:1,420cd,DP,USB,sedy, (zaruka 5 rokov alebo 30.000hod)","60 Měsíc(ů)",18660.00,S2133-GY,false,"0,00",EIZO,4995047043072,,,https://c.edsystem.cz/IMGCACHE/_508/508365_0a_3.jpg
508370,419003,"EIZO MT S-TN LCD LED 23"" EV2316WFS3-BK 1920x1080, 250cd/m2, 5ms, repro, Auto Eco View senzor, repro, 1x DVI(HDCP), BK","60 Měsíc(ů)",6260.00,EV2316WFS3-BK,false,"0,00",EIZO,4995047043942,,,https://c.edsystem.cz/IMGCACHE/_508/508370_0a_3.jpg
508923,321256,"ATEN USB přepínač Auto 2x1 (switch, 2 porty)","24 Měsíc(ů)",544.00,ku2us221,false,"0,00",PremiumCord,4710423776296,,,https://c.edsystem.cz/IMGCACHE/_508/508923_0a_3.jpg
512259,325530,"TRANSCEND Flash Disk 32GB JetFlash®590W, USB 2.0 (R:16/W:6 MB/s) bílá","5 Rok(ů)",114.00,TS32GJF590W,false,"0,00",Transcend,760557830672,,,https://c.edsystem.cz/IMGCACHE/_512/512259_0a_3.jpg
513903,307333,"Reflecta FLEXO DeskStand 27-1010 stolní držák monitoru","24 Měsíc(ů)",818.00,PR23280,false,"0,00",Reflecta,307333,,,https://c.edsystem.cz/IMGCACHE/_513/513903_0a_3.jpg
513925,307334,"Reflecta PLANO DeskStand 23-1010 Q stolní držák 4 monitorů","24 Měsíc(ů)",2141.00,PR23281,false,"0,00",Reflecta,307334,,,https://c.edsystem.cz/IMGCACHE/_513/513925_0a_3.jpg
513927,307335,"Reflecta PLANO DeskStand 23-1010 S stolní držák 6 monitorů","24 Měsíc(ů)",2719.00,PR23282,false,"0,00",Reflecta,307335,,,https://c.edsystem.cz/IMGCACHE/_513/513927_0a_3.jpg
513929,307336,"Reflecta PLANO Desk 23-1010 Q stolní držák 4 monitorů","24 Měsíc(ů)",1860.00,PR23270,false,"0,00",Reflecta,4005039232701,,,https://c.edsystem.cz/IMGCACHE/_513/513929_0a_3.jpg
513930,307337,"Reflecta PLANO Desk 23-1010 S stolní držák 6 monitorů","24 Měsíc(ů)",2471.00,PR23271,false,"0,00",Reflecta,4005039232718,,,https://c.edsystem.cz/IMGCACHE/_513/513930_0a_3.jpg
513966,317379,"TRUST Myš EVO Advanced Laser Mouse USB, bezdrátová","2 Rok(ů)",1189.00,19829,false,"0,00",Trust,8713439198294,,,https://c.edsystem.cz/IMGCACHE/_513/513966_0a_3.jpg
513987,237576,"iTec USB 3.0 Hub 4-Port Metal s napájecím adaptérem","24 Měsíc(ů)",510.00,U3HUBMETAL4,true,10-49,i-tec,8595611700699,,,https://c.edsystem.cz/IMGCACHE/_513/513987_0a_3.jpg
513989,237577,"iTec USB 3.0 Hub 7-Port Metal s napájecím adaptérem","24 Měsíc(ů)",840.00,U3HUBMETAL7,true,10-49,i-tec,8595611700682,,,https://c.edsystem.cz/IMGCACHE/_513/513989_0a_3.jpg
513990,237578,"iTec USB 3.0 Hub 10-Port Metal s napájecím adaptérem","24 Měsíc(ů)",1088.00,U3HUBMETAL10,true,50-99,i-tec,8595611700675,,,https://c.edsystem.cz/IMGCACHE/_513/513990_0a_3.jpg
514245,414048,"ADATA Flash Disk 32GB UV131, USB 3.1 Dash Drive, Chromium, kov, šedá","60 Měsíc(ů)",115.00,AUV131-32G-RGY,false,"0,00",A-Data,4712366960084,,,https://c.edsystem.cz/IMGCACHE/_514/514245_0a_3.jpg
514246,414049,"ADATA Flash Disk 64GB UV131, USB 3.1 DashDrive, Chromium Grey, šedá","99 Doživotní",156.00,AUV131-64G-RGY,false,"0,00",A-Data,4712366960091,,,https://c.edsystem.cz/IMGCACHE/_514/514246_0a_3.jpg
517562,308061,"CONNECT IT Bezdrátová laserová TRAVEL myš s pouzdrem","24 Měsíc(ů)",300.00,CI-457,true,"3,00","Connect IT",8595610604585,,,https://c.edsystem.cz/IMGCACHE/_517/517562_0a_3.jpg
517838,319520,"CRONO USB 3.0 HUB, 4 porty, černý","24 Měsíc(ů)",328.00,U1322,false,"0,00",Crono,8595588644262,,,https://c.edsystem.cz/IMGCACHE/_517/517838_0a_3.jpg
517863,288278,"Logitech Wireless Mouse M235, dark grey","2 Rok(ů)",487.00,910-002201,true,10-49,Logitech,5099206027169,,,https://c.edsystem.cz/IMGCACHE/_517/517863_0a_3.jpg
518155,414074,"ADATA Flash Disk 128GB Superior S102 Pro, USB 3.1, hliník, modrá (R:100/W:50 MB/s)","99 Doživotní",678.00,AS102P-128-RBL,false,"0,00",A-Data,4713435792988,,,https://c.edsystem.cz/IMGCACHE/_518/518155_0a_3.jpg
518160,414078,"ADATA Flash Disk 64GB UD310, USB 2.0 Dash Drive Durabl, černá","60 Měsíc(ů)",143.00,AUD310-64G-RBK,true,10-49,A-Data,4712366961401,,,https://c.edsystem.cz/IMGCACHE/_518/518160_0a_3.jpg
518165,414083,"ADATA Flash Disk 64GB UV150, USB 3.1 Dash Drive (R:90/W:20 MB/s) černá","60 Měsíc(ů)",137.00,AUV150-64G-RBK,true,50-99,A-Data,4713435799291,,,https://c.edsystem.cz/IMGCACHE/_518/518165_0a_3.jpg
518166,414084,"ADATA Flash Disk 128GB UV150, USB 3.1 Dash Drive (R:90/W:20 MB/s) černá","60 Měsíc(ů)",296.00,AUV150-128G-RBK,false,"0,00",A-Data,4713435796320,,,https://c.edsystem.cz/IMGCACHE/_518/518166_0a_3.jpg
518167,414085,"ADATA Flash Disk 64GB UV150, USB 3.1 Dash Drive (R:90/W:20 MB/s) červená","60 Měsíc(ů)",131.00,AUV150-64G-RRD,false,"0,00",A-Data,4713435799307,,,https://c.edsystem.cz/IMGCACHE/_518/518167_0a_3.jpg
518170,414087,"ADATA Flash Disk 128GB UV128, USB 3.1 Dash Drive (R:90/W:40 MB/s) černá/modrá","60 Měsíc(ů)",296.00,AUV128-128G-RBE,false,"0,00",A-Data,4713435799444,,,https://c.edsystem.cz/IMGCACHE/_518/518170_0a_3.jpg
518518,256801,"A4tech TK-5 numerická klávesnice, USB","24 Měsíc(ů)",164.00,TK-5,true,"5,00",A4Tech,4711421700689,,,https://c.edsystem.cz/IMGCACHE/_518/518518_0a_3.jpg
518851,256807,"A4tech Bloody B2100 herní set klávesnice s myši, USB, CZ","24 Měsíc(ů)",826.00,B2100,true,10-49,A4Tech,4711421914673,,,https://c.edsystem.cz/IMGCACHE/_518/518851_0a_3.jpg
518924,288279,"Logitech Compact 2.1 Stereo Speaker System Z213","2 Rok(ů)",808.00,980-000942,false,"0,00",Logitech,5099206052123,,,https://c.edsystem.cz/IMGCACHE/_518/518924_0a_3.jpg
519186,419025,"EIZO MT IPS LCD LED 24"" EV2450-BK 1920x1080, 250cd, 5ms, repro,DVI-D, D/SUB15, HDMI, DP, USB 3.0, ramecek 1mm, černý","60 Měsíc(ů)",7392.00,EV2450-BK,false,"0,00",EIZO,4995047045564,,,https://c.edsystem.cz/IMGCACHE/_519/519186_0a_3.jpg
519187,419026,"EIZO MT IPS LCD LED 24"" EV2450-GY 1920x1080, 250cd, 5ms, repro,DVI-D, D/SUB15, HDMI, DP, USB 3.0, ramecek 1mm, černý","60 Měsíc(ů)",6990.00,EV2450-GY,false,"0,00",EIZO,4995047045557,,,https://c.edsystem.cz/IMGCACHE/_519/519187_0a_3.jpg
519299,256814,"EVOLVEO MG648 herní myš, 2400DPI","24 Měsíc(ů)",163.00,MG648,true,"1,00",Evolveo,8594161335900,,,https://c.edsystem.cz/IMGCACHE/_519/519299_0a_3.jpg
519300,256815,"EVOLVEO MG636 herní myš, 2400DPI","24 Měsíc(ů)",151.00,MG636,true,"9,00",Evolveo,8594161335894,,,https://c.edsystem.cz/IMGCACHE/_519/519300_0a_3.jpg
519354,415043,"CRONO gaming klávesnice CK2110, podsvícená, CZ+SK, USB, Black","24 Měsíc(ů)",416.00,CK2110,true,"4,00",Crono,8595588645665,,,https://c.edsystem.cz/IMGCACHE/_519/519354_0a_3.jpg
519355,415044,"CRONO gaming klávesnice CK3000, podsvícená, CZ+SK, USB, Black","24 Měsíc(ů)",686.00,CK3000,false,"0,00",Crono,8595588645719,,,https://c.edsystem.cz/IMGCACHE/_519/519355_0a_3.jpg
519625,319559,"SPIRE ergonomická podložka pod myš WRISTPAD","24 Měsíc(ů)",586.00,SP-MP04,false,"0,00",Spire,6943051263052,,,https://c.edsystem.cz/IMGCACHE/_519/519625_0a_3.jpg
519628,319560,"SPIRE ergonomická podložka pod myš WRISTPAD COMPACT","24 Měsíc(ů)",186.00,SP-MP05,false,"0,00",Spire,6943051263731,,,https://c.edsystem.cz/IMGCACHE/_519/519628_0a_3.jpg
519649,256820,"A4tech BLOODY V3 herní myš, až 3200DPI, V-Track  technologie, 160KB paměť, USB, CORE 2, kovové podložky","24 Měsíc(ů)",412.00,V3M,true,10-49,A4Tech,4711421902779,,,https://c.edsystem.cz/IMGCACHE/_519/519649_0a_3.jpg
520738,321364,"ATEN Rozbočovač VGA 1PC - 4VGA","24 Měsíc(ů)",702.00,VS-84,false,"0,00",PremiumCord,4710423776340,,,https://c.edsystem.cz/IMGCACHE/_520/520738_0a_3.jpg
520802,415064,"C-TECH myš WLM-01, černá, bezdrátová, USB nano receiver","24 Měsíc(ů)",108.00,WLM-01BK,true,10-49,C-Tech,8594125006402,,,https://c.edsystem.cz/IMGCACHE/_520/520802_0a_3.jpg
520814,415070,"C-TECH myš AKANTHA, herní, modré podsvícení, 2400 DPI, USB","24 Měsíc(ů)",150.00,GM-01,true,10-49,C-Tech,8594125006464,,,https://c.edsystem.cz/IMGCACHE/_520/520814_0a_3.jpg
521759,317389,"TRUST Myš Primo Wireless Mouse - černá, USB, bezdrátová","2 Rok(ů)",249.00,20322,true,"8,00",Trust,8713439203226,,,https://c.edsystem.cz/IMGCACHE/_521/521759_0a_3.jpg
521780,317392,"TRUST Reproduktory 2.0 Leto Speaker Set, USB napájení","2 Rok(ů)",219.00,19830,true,50-99,Trust,8713439198300,,,https://c.edsystem.cz/IMGCACHE/_521/521780_0a_3.jpg
523088,321373,"PREMIUMCORD USB 3.0 - SATA + IDE adaptér s kabelem","24 Měsíc(ů)",719.00,ku3ides5,true,"3,00",PremiumCord,8592220010416,,,https://c.edsystem.cz/IMGCACHE/_523/523088_0a_3.jpg
523125,415091,"Crono CS-2105 Bluetooth reproduktory 2.1, 40W, černé, dálkové ovládání","24 Měsíc(ů)",917.00,CS-2105,true,"1,00",Crono,8595588646082,,,https://c.edsystem.cz/IMGCACHE/_523/523125_0a_3.jpg
523370,1023227,"AXAGON HUE-X4B, 4x USB2.0 READY hub, černý","24 Měsíc(ů)",140.00,HUE-X4B,true,10-49,Axagon,8595247902764,,,https://c.edsystem.cz/IMGCACHE/_523/523370_0a_3.jpg
523374,495003,"HANNspree MT LCD HE195ANB 18,5"" 1366x768, 16:9, 200cd/m2, 600:1 / 40M:1, 5 ms","36 Měsíc(ů)",2510.00,HE195ANB,false,"0,00",Hannspree,4711404020452,,,https://c.edsystem.cz/IMGCACHE/_523/523374_0a_3.jpg
523930,319592,"IN WIN podložka pod myš BatMat","24 Měsíc(ů)",542.00,"BatMat Black",false,"0,00","In Win",4710474933105,,,https://c.edsystem.cz/IMGCACHE/_523/523930_0a_3.jpg
524574,325543,"TRANSCEND Flash Disk 32GB JetFlash®880S, USB 3.0/micro USB (R:90/W:20 MB/s) stříbrná","5 Rok(ů)",264.00,TS32GJF880S,true,"2,00",Transcend,760557831402,,,https://c.edsystem.cz/IMGCACHE/_524/524574_0a_3.jpg
525375,321385,"PREMIUMCORD HDMI přepínač 2:1 (switch), automatický","24 Měsíc(ů)",370.00,khswit21a,true,"3,00",PremiumCord,8592220005160,,,https://c.edsystem.cz/IMGCACHE/_525/525375_0a_3.jpg
526030,325546,"TRANSCEND Flash Disk 128GB JetFlash®700, USB 3.0 (R:90/W:40 MB/s) černá","5 Rok(ů)",375.00,TS128GJF700,false,"0,00",Transcend,760557831693,,,https://c.edsystem.cz/IMGCACHE/_526/526030_0a_3.jpg
526031,325547,"TRANSCEND Flash Disk 128GB JetFlash®810, USB 3.0 (voděodolný, nárazuvzdorný) (R:90/W:40 MB/s) černá/modrá","5 Rok(ů)",585.00,TS128GJF810,true,"2,00",Transcend,760557831686,,,https://c.edsystem.cz/IMGCACHE/_526/526031_0a_3.jpg
526277,327159,"RAZER Bluetooth reproduktor LEVIATHAN Elite Gaming &amp; Music Sound Bar","24 Měsíc(ů)",5127.00,RZ05-01260100-R3G1,true,"1,00",Razer,8886419370598,,,https://c.edsystem.cz/IMGCACHE/_526/526277_0a_3.jpg
528153,147381,"AOC MT MVA LCD - WLED 23,6"" M2470SWH, MVA panel, 250cd/m, 50M:1, 1920x1080, D-Sub, 2xHDMI, repro","36 Měsíc(ů)",3338.00,M2470SWH,false,"0,00",AOC,4038986144995,,,https://c.edsystem.cz/IMGCACHE/_528/528153_0a_3.jpg
528170,4442305,"SAPPHIRE MOUSE PAD, 230X200MM,","0 Měsíc(ů)",18.00,G000-0162-00,false,"0,00",Sapphire,4442305,,,https://c.edsystem.cz/IMGCACHE/_528/528170_0a_3.jpg
528623,325550,"TRANSCEND HUB2K, 4-Port HUB, USB 3.1 Gen 1","2 Rok(ů)",359.00,TS-HUB2K,false,"0,00",Transcend,760557831709,,,https://c.edsystem.cz/IMGCACHE/_528/528623_0a_3.jpg
529253,416173,"NEC MT 19"" LCD MuSy EA193Mi WH IPS LED,1280x1024/60Hz,6ms,1000:1,250cd,audio,DP+DVI+VGA","36 Měsíc(ů)",5131.00,60003585,false,"0,00",NEC,5028695110151,,,https://c.edsystem.cz/IMGCACHE/_529/529253_0a_3.jpg
529258,416176,"NEC MT 23"" LCD MuSy EA234WMi White W IPS LED,1920x1080/60Hz,6ms,1000:1,250cd,DP+DVI+HDMI+VGA,audio,USB (1+4)","36 Měsíc(ů)",5988.00,60003587,false,"0,00",NEC,5028695109940,,,https://c.edsystem.cz/IMGCACHE/_529/529258_0a_3.jpg
530145,711700,"VERBATIM MDisc BD-R(10-pack)Spindle/4x/25GB","99 Doživotní",1219.00,43825,true,10-49,Verbatim,023942438250,,,https://c.edsystem.cz/IMGCACHE/_530/530145_0a_3.jpg
530147,711701,"VERBATIM MDisc BD-R(5-pack)Jewel/4x/25GB","99 Doživotní",559.00,43823,true,10-49,Verbatim,023942438236,,,https://c.edsystem.cz/IMGCACHE/_530/530147_0a_3.jpg
530638,307407,"BENQ MT BL2420PT 23.8"",2560x1440,300nits,1000:1,5ms,D-sub/DVI/DP/HDMI,repro,VESA,cable:VGA,DVI-DL,Audio,USB,IPS, Black","36 Měsíc(ů)",5852.00,9H.LCWLA.TBE,true,50-99,BenQ,4718755054495,,,https://c.edsystem.cz/IMGCACHE/_530/530638_0a_3.jpg
530797,308103,"CONNECT IT Čtečka paměťových karet + USB hub pro Samsung, micro USB, černá","24 Měsíc(ů)",273.00,CI-198,false,"0,00","Connect IT",8595610601065,,,https://c.edsystem.cz/IMGCACHE/_530/530797_0a_3.jpg
530810,416189,"NEC SPECTRAVIEW HOOD / Stínítko pro 24"" SV/SV2 HDPA212426","24 Měsíc(ů)",5639.00,100012650,false,"0,00",NEC,5028695107762,,,https://c.edsystem.cz/IMGCACHE/_530/530810_0a_3.jpg
530825,416193,"NEC SpectraView II USB License","24 Měsíc(ů)",2278.00,100013825,false,"0,00",NEC,5028695111769,,,https://c.edsystem.cz/IMGCACHE/_530/530825_0a_3.jpg
530828,416194,"NEC MDSVSensor 3","24 Měsíc(ů)",5944.00,100013228,false,"0,00",NEC,5028695109766,,,https://c.edsystem.cz/IMGCACHE/_530/530828_0a_3.jpg
531097,415128,"C-TECH myš WM-01, černá, USB","24 Měsíc(ů)",66.00,WM-01BK,true,10-49,C-Tech,8594125007034,,,https://c.edsystem.cz/IMGCACHE/_531/531097_0a_3.jpg
531098,415129,"C-TECH myš WM-01, červená, USB","24 Měsíc(ů)",66.00,WM-01R,true,10-49,C-Tech,8594125007041,,,https://c.edsystem.cz/IMGCACHE/_531/531098_0a_3.jpg
531099,415130,"C-TECH myš WM-01, modrá, USB","24 Měsíc(ů)",66.00,WM-01B,true,10-49,C-Tech,8594125007058,,,https://c.edsystem.cz/IMGCACHE/_531/531099_0a_3.jpg
531103,415132,"C-TECH myš WM-01, zelená, USB","24 Měsíc(ů)",66.00,WM-01G,true,10-49,C-Tech,8594125007072,,,https://c.edsystem.cz/IMGCACHE/_531/531103_0a_3.jpg
531523,288300,"Logitech Gaming Mouse G402 Hyperion Fury FPS","2 Rok(ů)",1537.00,910-004067,true,"8,00",Logitech,5099206051768,,,https://c.edsystem.cz/IMGCACHE/_531/531523_0a_3.jpg
532354,318191,"CONRAD Stolní držák na 3 LCD obrazovky","24 Měsíc(ů)",2223.00,416081,true,"1,00",Conrad,4016138716092,,,https://c.edsystem.cz/IMGCACHE/_532/532354_0a_3.jpg
533086,442846,"Kingston čtečka paměťových karet, USB 3.0","24 Měsíc(ů)",464.00,FCR-HS4,true,10-49,Kingston,740617239805,,,https://c.edsystem.cz/IMGCACHE/_533/533086_0a_3.jpg
533468,325563,"TRANSCEND Flash Disk 128GB JetFlash®780, USB 3.0 (R:210/W:140 MB/s) černá","5 Rok(ů)",1522.00,TS128GJF780,true,"1,00",Transcend,760557831679,,,https://c.edsystem.cz/IMGCACHE/_533/533468_0a_3.jpg
533955,581333,"HP Integrated Work Center for Desktop Mini and Thin Client","12 Měsíc(ů)",2489.00,G1V61AA,false,"0,00","HP Inc.",888182479223,,,https://c.edsystem.cz/IMGCACHE/_533/533955_0a_3.jpg
535417,256902,"A4tech BLOODY A90 Blazing herní myš, až 4000DPI, V-Track  technologie, 160KB paměť, USB, CORE 2","24 Měsíc(ů)",470.00,A90,false,"0,00",A4Tech,4711421917827,,,https://c.edsystem.cz/IMGCACHE/_535/535417_0a_3.jpg
536819,581642,"HP USB Keyboard - Španělská","12 Měsíc(ů)",409.00,QY776AA#ABE,false,"0,00","HP Inc.",887111276810,,,https://c.edsystem.cz/IMGCACHE/_536/536819_0a_3.jpg
537496,321479,"PREMIUMCORD USB 2.0 hub 7 portů s externím napájením a vypínači","24 Měsíc(ů)",413.00,ku2hub7sw,false,"0,00",PremiumCord,8592220007287,,,https://c.edsystem.cz/IMGCACHE/_537/537496_0a_3.jpg
537643,415163,"GEMBIRD myš MUSWB2 Bluetooth, USB, černá","24 Měsíc(ů)",204.00,MUSWB2,true,10-49,Gembird,8716309079648,,,https://c.edsystem.cz/IMGCACHE/_537/537643_0a_3.jpg
537970,550005,"Microsoft set Designer Bluetooth Desktop CS/SK","36 Měsíc(ů)",1880.00,7N9-00020,false,"0,00",Microsoft,885370889635,,,https://c.edsystem.cz/IMGCACHE/_537/537970_0a_3.jpg
538979,442858,"Kingston 32GB USB 3.0 DataTraveler Micro 3.1 - kovový","5 Rok(ů)",202.00,DTMC3/32GB,true,"9,00",Kingston,740617242829,,,https://c.edsystem.cz/IMGCACHE/_538/538979_0a_3.jpg
538980,442859,"Kingston 64GB USB 3.0 DataTraveler Micro 3.1 - kovový","5 Rok(ů)",294.00,DTMC3/64GB,true,10-49,Kingston,740617242874,,,https://c.edsystem.cz/IMGCACHE/_538/538980_0a_3.jpg
539124,2107616,"SanDisk Flash Disk 64GB Cruzer Ultra, Dual USB Drive 3.0 Android, Retail, 4x","60 Měsíc(ů)",636.00,SDDD2-064G-G46,false,"0,00",SanDisk,619659123802,,,https://c.edsystem.cz/IMGCACHE/_539/539124_0a_3.jpg
539289,415179,"C-TECH herní podložka pod myš ANTHEA XL, 900x270x4mm, obšité okraje","24 Měsíc(ů)",174.00,GMP-01XL,true,"2,00",C-Tech,8594125007188,,,https://c.edsystem.cz/IMGCACHE/_539/539289_0a_3.jpg
539290,415180,"C-TECH herní podložka pod myš ANTHEA, 320x270x4mm, obšité okraje","24 Měsíc(ů)",114.00,GMP-01,true,"2,00",C-Tech,8594125007195,,,https://c.edsystem.cz/IMGCACHE/_539/539290_0a_3.jpg
539293,415182,"C-TECH klávesnice FK-01, gelová, flexibilní, černá, USB, CZ/SK","24 Měsíc(ů)",192.00,FK-01,true,10-49,C-Tech,8594125007133,,,https://c.edsystem.cz/IMGCACHE/_539/539293_0a_3.jpg
